Timestamp,gen_total,gen_solar,demand,demand_forecast,ir
2018-11-14 22:00:00+01:00,29140.0,6.0,30453.0,30682.0,0.0
2018-11-14 23:00:00+01:00,27403.0,5.0,27708.0,28052.0,0.0
2018-11-15 00:00:00+01:00,25718.0,5.0,25900.0,26066.0,0.0
2018-11-15 01:00:00+01:00,24782.0,4.0,24272.0,24403.0,0.0
2018-11-15 02:00:00+01:00,24698.0,4.0,23286.0,23452.0,0.0
2018-11-15 03:00:00+01:00,24980.0,4.0,22953.0,23097.0,0.0
2018-11-15 04:00:00+01:00,24146.0,4.0,22911.0,23041.0,0.0
2018-11-15 05:00:00+01:00,25005.0,4.0,23604.0,23651.0,0.0
2018-11-15 06:00:00+01:00,27824.0,4.0,26178.0,26060.0,0.0012
2018-11-15 07:00:00+01:00,29885.0,4.0,29926.0,29892.0,12.6201
2018-11-15 08:00:00+01:00,31138.0,85.0,31718.0,31946.0,91.5837
2018-11-15 09:00:00+01:00,32504.0,614.0,32670.0,32861.0,208.0203
2018-11-15 10:00:00+01:00,33172.0,1188.0,33228.0,33285.0,318.7342
2018-11-15 11:00:00+01:00,33201.0,1757.0,33271.0,33197.0,385.5362
2018-11-15 12:00:00+01:00,32725.0,2098.0,33383.0,33196.0,403.7298
2018-11-15 13:00:00+01:00,32156.0,2176.0,33176.0,33067.0,365.5677
2018-11-15 14:00:00+01:00,32089.0,1974.0,32148.0,32070.0,283.0687
2018-11-15 15:00:00+01:00,32160.0,1560.0,31717.0,31563.0,169.9157
2018-11-15 16:00:00+01:00,32357.0,1005.0,31567.0,31382.0,56.7157
2018-11-15 17:00:00+01:00,32790.0,303.0,31969.0,31737.0,2.6192
2018-11-15 18:00:00+01:00,34031.0,20.0,33669.0,33659.0,0.0704
2018-11-15 19:00:00+01:00,34798.0,23.0,34310.0,34494.0,0.0
2018-11-15 20:00:00+01:00,33188.0,36.0,34259.0,34470.0,0.0
2018-11-15 21:00:00+01:00,30829.0,37.0,32939.0,33151.0,0.0
2018-11-15 22:00:00+01:00,27951.0,27.0,30433.0,30554.0,0.0
2018-11-15 23:00:00+01:00,26216.0,4.0,27866.0,27896.0,0.0
2018-11-16 00:00:00+01:00,24628.0,4.0,26016.0,26125.0,0.0
2018-11-16 01:00:00+01:00,24291.0,4.0,24404.0,24492.0,0.0
2018-11-16 02:00:00+01:00,23890.0,4.0,23358.0,23473.0,0.0
2018-11-16 03:00:00+01:00,23122.0,4.0,22960.0,23084.0,0.0
2018-11-16 04:00:00+01:00,23089.0,4.0,22982.0,23032.0,0.0
2018-11-16 05:00:00+01:00,24672.0,4.0,23532.0,23666.0,0.0
2018-11-16 06:00:00+01:00,27086.0,4.0,26108.0,26152.0,0.0036
2018-11-16 07:00:00+01:00,29898.0,4.0,29921.0,30117.0,15.811
2018-11-16 08:00:00+01:00,31526.0,83.0,31866.0,32064.0,107.7059
2018-11-16 09:00:00+01:00,32369.0,612.0,32854.0,32861.0,236.1864
2018-11-16 10:00:00+01:00,33324.0,1053.0,33276.0,33290.0,356.4255
2018-11-16 11:00:00+01:00,34033.0,1495.0,33289.0,33252.0,430.1036
2018-11-16 12:00:00+01:00,34018.0,1831.0,33257.0,33258.0,433.373
2018-11-16 13:00:00+01:00,33406.0,2009.0,32949.0,33081.0,387.0417
2018-11-16 14:00:00+01:00,33632.0,1901.0,31998.0,31984.0,298.2356
2018-11-16 15:00:00+01:00,32788.0,1689.0,31273.0,31316.0,172.9765
2018-11-16 16:00:00+01:00,32527.0,1232.0,30847.0,30901.0,55.3396
2018-11-16 17:00:00+01:00,32398.0,412.0,31118.0,31191.0,2.9412
2018-11-16 18:00:00+01:00,33367.0,67.0,32775.0,33071.0,0.0866
2018-11-16 19:00:00+01:00,33932.0,33.0,33242.0,33743.0,0.0
2018-11-16 20:00:00+01:00,33436.0,29.0,33216.0,33415.0,0.0
2018-11-16 21:00:00+01:00,31271.0,29.0,31923.0,32245.0,0.0
2018-11-16 22:00:00+01:00,29230.0,22.0,29806.0,29835.0,0.0
2018-11-16 23:00:00+01:00,28109.0,16.0,27569.0,27624.0,0.0
2018-11-17 00:00:00+01:00,26408.0,16.0,25937.0,26125.0,0.0
2018-11-17 01:00:00+01:00,25181.0,15.0,24397.0,24357.0,0.0
2018-11-17 02:00:00+01:00,23968.0,15.0,23080.0,23088.0,0.0
2018-11-17 03:00:00+01:00,23875.0,13.0,22437.0,22433.0,0.0
2018-11-17 04:00:00+01:00,23265.0,15.0,22104.0,22109.0,0.0
2018-11-17 05:00:00+01:00,23391.0,15.0,22093.0,22118.0,0.0
2018-11-17 06:00:00+01:00,23686.0,14.0,22639.0,22766.0,0.0031
2018-11-17 07:00:00+01:00,24313.0,14.0,23715.0,23912.0,15.3754
2018-11-17 08:00:00+01:00,25089.0,123.0,25125.0,25063.0,104.2792
2018-11-17 09:00:00+01:00,26301.0,815.0,27428.0,27365.0,240.5449
2018-11-17 10:00:00+01:00,26964.0,1547.0,28889.0,28969.0,368.5032
2018-11-17 11:00:00+01:00,27252.0,2256.0,29043.0,29182.0,442.5697
2018-11-17 12:00:00+01:00,27340.0,2551.0,28886.0,29101.0,455.0282
2018-11-17 13:00:00+01:00,26118.0,2443.0,28855.0,29185.0,409.8303
2018-11-17 14:00:00+01:00,25931.0,2156.0,28263.0,28492.0,313.0432
2018-11-17 15:00:00+01:00,25037.0,1764.0,27212.0,27204.0,186.1482
2018-11-17 16:00:00+01:00,25026.0,1028.0,26411.0,26373.0,55.6209
2018-11-17 17:00:00+01:00,26243.0,198.0,26772.0,26486.0,2.1114
2018-11-17 18:00:00+01:00,28333.0,36.0,28662.0,28309.0,0.0733
2018-11-17 19:00:00+01:00,28549.0,20.0,29320.0,29196.0,0.0
2018-11-17 20:00:00+01:00,26811.0,14.0,29312.0,29402.0,0.0
2018-11-17 21:00:00+01:00,25570.0,13.0,28929.0,29137.0,0.0
2018-11-17 22:00:00+01:00,24646.0,13.0,27546.0,27667.0,0.0
2018-11-17 23:00:00+01:00,24274.0,13.0,25827.0,25859.0,0.0
2018-11-18 00:00:00+01:00,23803.0,15.0,24070.0,23970.0,0.0
2018-11-18 01:00:00+01:00,24090.0,14.0,22387.0,22350.0,0.0
2018-11-18 02:00:00+01:00,24279.0,13.0,21197.0,21196.0,0.0
2018-11-18 03:00:00+01:00,24382.0,13.0,20555.0,20577.0,0.0
2018-11-18 04:00:00+01:00,24423.0,14.0,20214.0,20275.0,0.0
2018-11-18 05:00:00+01:00,25283.0,15.0,20264.0,20349.0,0.0
2018-11-18 06:00:00+01:00,24641.0,13.0,20547.0,20806.0,0.0022
2018-11-18 07:00:00+01:00,24873.0,12.0,21114.0,21234.0,8.7946
2018-11-18 08:00:00+01:00,24228.0,43.0,21738.0,21748.0,61.5364
2018-11-18 09:00:00+01:00,24419.0,248.0,23788.0,23762.0,132.4654
2018-11-18 10:00:00+01:00,25158.0,452.0,25899.0,25596.0,193.0246
2018-11-18 11:00:00+01:00,25898.0,559.0,26708.0,26358.0,230.2519
2018-11-18 12:00:00+01:00,26809.0,599.0,27131.0,26561.0,233.6456
2018-11-18 13:00:00+01:00,26451.0,528.0,27934.0,27012.0,205.5172
2018-11-18 14:00:00+01:00,26613.0,418.0,27806.0,26926.0,152.0974
2018-11-18 15:00:00+01:00,25606.0,309.0,26401.0,25817.0,85.9988
2018-11-18 16:00:00+01:00,25521.0,143.0,25479.0,25044.0,26.4479
2018-11-18 17:00:00+01:00,27701.0,40.0,25694.0,25277.0,1.2373
2018-11-18 18:00:00+01:00,30101.0,15.0,27770.0,27385.0,0.0423
2018-11-18 19:00:00+01:00,30114.0,15.0,28672.0,28649.0,0.0
2018-11-18 20:00:00+01:00,29680.0,15.0,29621.0,29364.0,0.0
2018-11-18 21:00:00+01:00,28293.0,14.0,29513.0,29142.0,0.0
2018-11-18 22:00:00+01:00,27454.0,15.0,28085.0,28106.0,0.0
2018-11-18 23:00:00+01:00,25562.0,15.0,25827.0,26048.0,0.0
2018-11-19 00:00:00+01:00,24858.0,14.0,23691.0,23988.0,0.0
2018-11-19 01:00:00+01:00,23674.0,14.0,22357.0,22458.0,0.0
2018-11-19 02:00:00+01:00,23239.0,15.0,21526.0,21538.0,0.0
2018-11-19 03:00:00+01:00,22084.0,12.0,21335.0,21230.0,0.0
2018-11-19 04:00:00+01:00,21954.0,14.0,21449.0,21248.0,0.0
2018-11-19 05:00:00+01:00,22465.0,15.0,22246.0,22084.0,0.0
2018-11-19 06:00:00+01:00,27223.0,15.0,25342.0,25037.0,0.0002
2018-11-19 07:00:00+01:00,30044.0,13.0,29584.0,29239.0,9.3437
2018-11-19 08:00:00+01:00,31979.0,48.0,31976.0,31772.0,77.1447
2018-11-19 09:00:00+01:00,33629.0,279.0,33210.0,33111.0,173.6176
2018-11-19 10:00:00+01:00,34425.0,663.0,33871.0,33851.0,274.7152
2018-11-19 11:00:00+01:00,34663.0,1024.0,34018.0,33952.0,343.5607
2018-11-19 12:00:00+01:00,34573.0,1206.0,33997.0,34135.0,355.3326
2018-11-19 13:00:00+01:00,34297.0,1238.0,33887.0,34142.0,311.556
2018-11-19 14:00:00+01:00,33347.0,1032.0,32924.0,33345.0,232.7241
2018-11-19 15:00:00+01:00,32983.0,771.0,32504.0,32839.0,133.6907
2018-11-19 16:00:00+01:00,32570.0,371.0,32148.0,32383.0,41.8408
2018-11-19 17:00:00+01:00,33178.0,74.0,32551.0,32742.0,2.36
2018-11-19 18:00:00+01:00,34879.0,16.0,34134.0,34450.0,0.0739
2018-11-19 19:00:00+01:00,35189.0,16.0,34665.0,35040.0,0.0
2018-11-19 20:00:00+01:00,35485.0,16.0,34975.0,35071.0,0.0
2018-11-19 21:00:00+01:00,34287.0,17.0,33734.0,33940.0,0.0
2018-11-19 22:00:00+01:00,31522.0,13.0,30904.0,31185.0,0.0
2018-11-19 23:00:00+01:00,28894.0,6.0,27955.0,28308.0,0.0
2018-11-20 00:00:00+01:00,26331.0,6.0,26023.0,26055.0,0.0
2018-11-20 01:00:00+01:00,25940.0,6.0,24394.0,24334.0,0.0
2018-11-20 02:00:00+01:00,25007.0,6.0,23399.0,23410.0,0.0
2018-11-20 03:00:00+01:00,24528.0,6.0,23045.0,23102.0,0.0
2018-11-20 04:00:00+01:00,24747.0,6.0,23056.0,23092.0,0.0
2018-11-20 05:00:00+01:00,26021.0,6.0,23737.0,23777.0,0.0
2018-11-20 06:00:00+01:00,27082.0,13.0,26251.0,26267.0,0.0013
2018-11-20 07:00:00+01:00,29589.0,11.0,30510.0,30459.0,9.7128
2018-11-20 08:00:00+01:00,31452.0,77.0,32806.0,32707.0,67.5289
2018-11-20 09:00:00+01:00,32883.0,426.0,33930.0,33738.0,150.3628
2018-11-20 10:00:00+01:00,33494.0,822.0,34512.0,34361.0,256.2323
2018-11-20 11:00:00+01:00,33606.0,991.0,34692.0,34243.0,326.08
2018-11-20 12:00:00+01:00,34032.0,1099.0,34935.0,34221.0,339.9666
2018-11-20 13:00:00+01:00,33965.0,1213.0,34857.0,34079.0,313.8426
2018-11-20 14:00:00+01:00,33173.0,1190.0,33646.0,33179.0,250.5701
2018-11-20 15:00:00+01:00,32820.0,937.0,32973.0,32720.0,156.0619
2018-11-20 16:00:00+01:00,32899.0,510.0,32757.0,32442.0,49.4035
2018-11-20 17:00:00+01:00,33301.0,86.0,33274.0,32905.0,2.2153
2018-11-20 18:00:00+01:00,34816.0,10.0,35049.0,34667.0,0.0485
2018-11-20 19:00:00+01:00,35510.0,9.0,35614.0,35352.0,0.0
2018-11-20 20:00:00+01:00,35514.0,9.0,35967.0,35507.0,0.0
2018-11-20 21:00:00+01:00,34588.0,9.0,34685.0,34275.0,0.0
2018-11-20 22:00:00+01:00,32452.0,9.0,31881.0,31527.0,0.0
2018-11-20 23:00:00+01:00,29821.0,9.0,28833.0,28574.0,0.0
2018-11-21 00:00:00+01:00,28231.0,9.0,26735.0,26677.0,0.0
2018-11-21 01:00:00+01:00,27292.0,9.0,25110.0,24980.0,0.0
2018-11-21 02:00:00+01:00,26405.0,9.0,24150.0,23931.0,0.0
2018-11-21 03:00:00+01:00,26408.0,9.0,23644.0,23554.0,0.0
2018-11-21 04:00:00+01:00,26759.0,9.0,23482.0,23522.0,0.0
2018-11-21 05:00:00+01:00,26440.0,9.0,24088.0,24168.0,0.0
2018-11-21 06:00:00+01:00,27498.0,9.0,26628.0,26664.0,0.001
2018-11-21 07:00:00+01:00,30523.0,8.0,30803.0,30826.0,10.7069
2018-11-21 08:00:00+01:00,32865.0,76.0,33309.0,33171.0,77.1986
2018-11-21 09:00:00+01:00,34308.0,480.0,34279.0,34193.0,181.6994
2018-11-21 10:00:00+01:00,35316.0,995.0,34843.0,34722.0,309.5178
2018-11-21 11:00:00+01:00,35458.0,1324.0,34891.0,34746.0,383.9001
2018-11-21 12:00:00+01:00,35376.0,1469.0,34845.0,34725.0,395.4754
2018-11-21 13:00:00+01:00,35024.0,1688.0,34528.0,34624.0,360.8574
2018-11-21 14:00:00+01:00,34116.0,1730.0,33408.0,33653.0,289.696
2018-11-21 15:00:00+01:00,33668.0,1621.0,32739.0,33043.0,177.5564
2018-11-21 16:00:00+01:00,32849.0,984.0,32395.0,32754.0,52.543
2018-11-21 17:00:00+01:00,33093.0,241.0,32955.0,33182.0,1.5899
2018-11-21 18:00:00+01:00,34650.0,63.0,34996.0,34867.0,0.0342
2018-11-21 19:00:00+01:00,35261.0,10.0,35509.0,35491.0,0.0
2018-11-21 20:00:00+01:00,35748.0,8.0,35911.0,35659.0,0.0
2018-11-21 21:00:00+01:00,34502.0,7.0,34729.0,34519.0,0.0
2018-11-21 22:00:00+01:00,33419.0,7.0,31966.0,31836.0,0.0
2018-11-21 23:00:00+01:00,31246.0,8.0,28905.0,28853.0,0.0
2018-11-22 00:00:00+01:00,28511.0,8.0,26761.0,26830.0,0.0
2018-11-22 01:00:00+01:00,27243.0,8.0,24888.0,25043.0,0.0
2018-11-22 02:00:00+01:00,26062.0,6.0,23863.0,24041.0,0.0
2018-11-22 03:00:00+01:00,25513.0,6.0,23496.0,23671.0,0.0
2018-11-22 04:00:00+01:00,25338.0,6.0,23374.0,23575.0,0.0
2018-11-22 05:00:00+01:00,26025.0,5.0,24108.0,24176.0,0.0
2018-11-22 06:00:00+01:00,27844.0,5.0,26755.0,26694.0,0.0005
2018-11-22 07:00:00+01:00,31132.0,5.0,31012.0,30890.0,9.6931
2018-11-22 08:00:00+01:00,33319.0,38.0,33263.0,33278.0,70.1967
2018-11-22 09:00:00+01:00,34427.0,272.0,34179.0,34413.0,151.3053
2018-11-22 10:00:00+01:00,35279.0,607.0,34783.0,35048.0,230.9633
2018-11-22 11:00:00+01:00,35698.0,860.0,34776.0,35054.0,282.9962
2018-11-22 12:00:00+01:00,36027.0,985.0,34795.0,35055.0,282.1445
2018-11-22 13:00:00+01:00,35955.0,953.0,34757.0,34860.0,243.201
2018-11-22 14:00:00+01:00,34568.0,725.0,33773.0,33764.0,177.8466
2018-11-22 15:00:00+01:00,34340.0,494.0,33398.0,33203.0,98.9402
2018-11-22 16:00:00+01:00,34372.0,185.0,33291.0,32958.0,27.8487
2018-11-22 17:00:00+01:00,34970.0,20.0,33774.0,33454.0,1.6313
2018-11-22 18:00:00+01:00,36253.0,6.0,35411.0,35318.0,0.0579
2018-11-22 19:00:00+01:00,36536.0,8.0,35944.0,36101.0,0.0
2018-11-22 20:00:00+01:00,36595.0,6.0,36022.0,36081.0,0.0
2018-11-22 21:00:00+01:00,36062.0,6.0,34825.0,34765.0,0.0
2018-11-22 22:00:00+01:00,34116.0,6.0,32249.0,32100.0,0.0
2018-11-22 23:00:00+01:00,31302.0,6.0,29316.0,29137.0,0.0
2018-11-23 00:00:00+01:00,29001.0,6.0,27247.0,27072.0,0.0
2018-11-23 01:00:00+01:00,27558.0,6.0,25353.0,25285.0,0.0
2018-11-23 02:00:00+01:00,26410.0,6.0,24058.0,24178.0,0.0
2018-11-23 03:00:00+01:00,26513.0,5.0,23645.0,23721.0,0.0
2018-11-23 04:00:00+01:00,25795.0,6.0,23622.0,23650.0,0.0
2018-11-23 05:00:00+01:00,26357.0,5.0,24310.0,24269.0,0.0
2018-11-23 06:00:00+01:00,28087.0,7.0,26793.0,26889.0,0.0002
2018-11-23 07:00:00+01:00,31164.0,5.0,31151.0,31163.0,6.6647
2018-11-23 08:00:00+01:00,32702.0,29.0,33392.0,33499.0,57.1056
2018-11-23 09:00:00+01:00,34281.0,329.0,34588.0,34504.0,138.8066
2018-11-23 10:00:00+01:00,35212.0,805.0,35171.0,35029.0,243.2825
2018-11-23 11:00:00+01:00,35926.0,1255.0,35179.0,34977.0,342.3821
2018-11-23 12:00:00+01:00,35455.0,1667.0,34984.0,34862.0,387.4069
2018-11-23 13:00:00+01:00,35373.0,1852.0,34733.0,34611.0,372.6646
2018-11-23 14:00:00+01:00,34002.0,1929.0,33455.0,33568.0,301.6181
2018-11-23 15:00:00+01:00,33527.0,1904.0,32637.0,32774.0,189.1863
2018-11-23 16:00:00+01:00,33047.0,1528.0,32181.0,32543.0,58.1463
2018-11-23 17:00:00+01:00,33492.0,706.0,32477.0,32959.0,2.2248
2018-11-23 18:00:00+01:00,34997.0,96.0,34428.0,34676.0,0.0611
2018-11-23 19:00:00+01:00,35490.0,12.0,34831.0,35191.0,0.0
2018-11-23 20:00:00+01:00,35515.0,10.0,34821.0,34950.0,0.0
2018-11-23 21:00:00+01:00,34319.0,8.0,33827.0,33812.0,0.0
2018-11-23 22:00:00+01:00,32829.0,5.0,31689.0,31449.0,0.0
2018-11-23 23:00:00+01:00,30723.0,6.0,29223.0,28951.0,0.0
2018-11-24 00:00:00+01:00,28300.0,6.0,27189.0,27277.0,0.0
2018-11-24 01:00:00+01:00,26832.0,5.0,25197.0,25388.0,0.0
2018-11-24 02:00:00+01:00,25541.0,6.0,23798.0,23960.0,0.0
2018-11-24 03:00:00+01:00,24517.0,5.0,23031.0,23192.0,0.0
2018-11-24 04:00:00+01:00,24440.0,6.0,22603.0,22819.0,0.0
2018-11-24 05:00:00+01:00,24071.0,6.0,22529.0,22818.0,0.0
2018-11-24 06:00:00+01:00,24484.0,6.0,23137.0,23520.0,0.0002
2018-11-24 07:00:00+01:00,25559.0,9.0,24670.0,24915.0,12.8041
2018-11-24 08:00:00+01:00,26109.0,164.0,26313.0,26404.0,94.3936
2018-11-24 09:00:00+01:00,28361.0,992.0,29122.0,28861.0,203.4883
2018-11-24 10:00:00+01:00,29860.0,1935.0,30824.0,30687.0,306.7321
2018-11-24 11:00:00+01:00,30135.0,2582.0,31004.0,30947.0,383.3373
2018-11-24 12:00:00+01:00,29514.0,2988.0,30505.0,30765.0,410.7974
2018-11-24 13:00:00+01:00,29771.0,2908.0,30573.0,30783.0,382.5589
2018-11-24 14:00:00+01:00,29680.0,2676.0,29942.0,30077.0,292.382
2018-11-24 15:00:00+01:00,28812.0,2287.0,28660.0,28744.0,166.3006
2018-11-24 16:00:00+01:00,28288.0,1427.0,27917.0,28047.0,46.067
2018-11-24 17:00:00+01:00,28051.0,371.0,28429.0,28325.0,1.9305
2018-11-24 18:00:00+01:00,29871.0,35.0,30591.0,30336.0,0.0546
2018-11-24 19:00:00+01:00,30669.0,16.0,31104.0,31165.0,0.0
2018-11-24 20:00:00+01:00,31056.0,8.0,31500.0,31301.0,0.0
2018-11-24 21:00:00+01:00,30518.0,18.0,30892.0,31120.0,0.0
2018-11-24 22:00:00+01:00,30861.0,16.0,29509.0,29686.0,0.0
2018-11-24 23:00:00+01:00,30134.0,15.0,27654.0,27561.0,0.0
2018-11-25 00:00:00+01:00,28893.0,15.0,25598.0,25234.0,0.0
2018-11-25 01:00:00+01:00,29066.0,15.0,23707.0,23323.0,0.0
2018-11-25 02:00:00+01:00,29495.0,15.0,22369.0,21975.0,0.0
2018-11-25 03:00:00+01:00,29756.0,15.0,21539.0,21272.0,0.0
2018-11-25 04:00:00+01:00,28956.0,15.0,21091.0,20869.0,0.0
2018-11-25 05:00:00+01:00,28662.0,15.0,21101.0,20914.0,0.0
2018-11-25 06:00:00+01:00,27669.0,15.0,21599.0,21374.0,0.0001
2018-11-25 07:00:00+01:00,26416.0,15.0,22416.0,22056.0,8.5572
2018-11-25 08:00:00+01:00,26007.0,71.0,22905.0,22810.0,63.8343
2018-11-25 09:00:00+01:00,26400.0,519.0,25095.0,24899.0,149.6573
2018-11-25 10:00:00+01:00,27130.0,1079.0,27280.0,26873.0,242.414
2018-11-25 11:00:00+01:00,28490.0,1458.0,28201.0,27568.0,322.9501
2018-11-25 12:00:00+01:00,29043.0,1788.0,28223.0,27652.0,355.4819
2018-11-25 13:00:00+01:00,28979.0,1745.0,28680.0,28125.0,332.076
2018-11-25 14:00:00+01:00,29351.0,1547.0,28455.0,28024.0,252.8462
2018-11-25 15:00:00+01:00,28974.0,1118.0,27137.0,26742.0,135.8287
2018-11-25 16:00:00+01:00,28124.0,555.0,26452.0,25991.0,33.1724
2018-11-25 17:00:00+01:00,28567.0,90.0,26990.0,26326.0,1.5907
2018-11-25 18:00:00+01:00,30487.0,22.0,29218.0,28600.0,0.0478
2018-11-25 19:00:00+01:00,31149.0,14.0,30368.0,29802.0,0.0
2018-11-25 20:00:00+01:00,30144.0,14.0,31182.0,30883.0,0.0
2018-11-25 21:00:00+01:00,28712.0,14.0,31059.0,30760.0,0.0
2018-11-25 22:00:00+01:00,27823.0,14.0,29672.0,29527.0,0.0
2018-11-25 23:00:00+01:00,27345.0,14.0,27464.0,27245.0,0.0
2018-11-26 00:00:00+01:00,26958.0,14.0,25151.0,24940.0,0.0
2018-11-26 01:00:00+01:00,27899.0,14.0,23444.0,23310.0,0.0
2018-11-26 02:00:00+01:00,28750.0,14.0,22201.0,22303.0,0.0
2018-11-26 03:00:00+01:00,29736.0,14.0,21750.0,21925.0,0.0
2018-11-26 04:00:00+01:00,30850.0,14.0,21918.0,21910.0,0.0
2018-11-26 05:00:00+01:00,30654.0,14.0,22855.0,22751.0,0.0
2018-11-26 06:00:00+01:00,30734.0,14.0,26127.0,25792.0,0.0
2018-11-26 07:00:00+01:00,31043.0,14.0,30664.0,30546.0,10.3869
2018-11-26 08:00:00+01:00,32484.0,103.0,33511.0,33197.0,100.7261
2018-11-26 09:00:00+01:00,33935.0,925.0,34896.0,34487.0,231.518
2018-11-26 10:00:00+01:00,35138.0,1934.0,35533.0,35261.0,339.582
2018-11-26 11:00:00+01:00,35667.0,2593.0,35482.0,35325.0,402.5008
2018-11-26 12:00:00+01:00,35905.0,2755.0,35078.0,35316.0,418.4501
2018-11-26 13:00:00+01:00,36020.0,2594.0,34948.0,35172.0,384.9935
2018-11-26 14:00:00+01:00,34836.0,2328.0,33380.0,34238.0,306.8666
2018-11-26 15:00:00+01:00,35166.0,1915.0,33358.0,33620.0,187.5255
2018-11-26 16:00:00+01:00,34482.0,1191.0,32934.0,33459.0,53.7955
2018-11-26 17:00:00+01:00,34369.0,312.0,33473.0,34060.0,1.6672
2018-11-26 18:00:00+01:00,35943.0,32.0,35410.0,35805.0,0.0429
2018-11-26 19:00:00+01:00,36533.0,23.0,36108.0,36302.0,0.0
2018-11-26 20:00:00+01:00,36943.0,20.0,36550.0,36551.0,0.0
2018-11-26 21:00:00+01:00,36209.0,22.0,35440.0,35277.0,0.0
2018-11-26 22:00:00+01:00,34202.0,23.0,32629.0,32455.0,0.0
2018-11-26 23:00:00+01:00,31883.0,22.0,29353.0,29401.0,0.0
2018-11-27 00:00:00+01:00,30256.0,22.0,27137.0,27391.0,0.0
2018-11-27 01:00:00+01:00,28498.0,23.0,25346.0,25519.0,0.0
2018-11-27 02:00:00+01:00,27372.0,23.0,24202.0,24382.0,0.0
2018-11-27 03:00:00+01:00,27221.0,22.0,23659.0,23862.0,0.0
2018-11-27 04:00:00+01:00,27264.0,23.0,23656.0,23788.0,0.0
2018-11-27 05:00:00+01:00,27409.0,23.0,24337.0,24493.0,0.0
2018-11-27 06:00:00+01:00,30175.0,23.0,27062.0,27161.0,0.0
2018-11-27 07:00:00+01:00,32942.0,22.0,31591.0,31756.0,9.8957
2018-11-27 08:00:00+01:00,34848.0,128.0,34224.0,34205.0,83.1714
2018-11-27 09:00:00+01:00,36074.0,882.0,35361.0,35371.0,194.6877
2018-11-27 10:00:00+01:00,36515.0,1855.0,35795.0,35935.0,306.2826
2018-11-27 11:00:00+01:00,36748.0,2588.0,35533.0,35752.0,381.0858
2018-11-27 12:00:00+01:00,36399.0,3070.0,35198.0,35405.0,403.8521
2018-11-27 13:00:00+01:00,35909.0,3231.0,34718.0,35055.0,374.3052
2018-11-27 14:00:00+01:00,35534.0,3171.0,33702.0,34065.0,292.3433
2018-11-27 15:00:00+01:00,34951.0,2945.0,33262.0,33053.0,175.6973
2018-11-27 16:00:00+01:00,34163.0,2209.0,32901.0,33247.0,51.6866
2018-11-27 17:00:00+01:00,34787.0,854.0,33465.0,33900.0,1.8178
2018-11-27 18:00:00+01:00,36167.0,171.0,35536.0,35764.0,0.0451
2018-11-27 19:00:00+01:00,37319.0,90.0,36473.0,36511.0,0.0
2018-11-27 20:00:00+01:00,36290.0,76.0,36732.0,36867.0,0.0
2018-11-27 21:00:00+01:00,33808.0,76.0,35542.0,35791.0,0.0
2018-11-27 22:00:00+01:00,31869.0,72.0,32872.0,32976.0,0.0
2018-11-27 23:00:00+01:00,29106.0,69.0,29737.0,29983.0,0.0
2018-11-28 00:00:00+01:00,26445.0,71.0,27338.0,27379.0,0.0
2018-11-28 01:00:00+01:00,25503.0,71.0,25444.0,25574.0,0.0
2018-11-28 02:00:00+01:00,25719.0,71.0,24283.0,24371.0,0.0
2018-11-28 03:00:00+01:00,25404.0,71.0,23897.0,23850.0,0.0
2018-11-28 04:00:00+01:00,25106.0,72.0,23816.0,23781.0,0.0
2018-11-28 05:00:00+01:00,25578.0,71.0,24510.0,24475.0,0.0
2018-11-28 06:00:00+01:00,27253.0,71.0,27245.0,27162.0,0.0
2018-11-28 07:00:00+01:00,31558.0,71.0,32072.0,31667.0,12.7682
2018-11-28 08:00:00+01:00,33923.0,201.0,34684.0,34177.0,120.2823
2018-11-28 09:00:00+01:00,34406.0,1134.0,35360.0,35212.0,261.6704
2018-11-28 10:00:00+01:00,34172.0,2216.0,35444.0,35648.0,381.5169
2018-11-28 11:00:00+01:00,34938.0,3181.0,35220.0,35513.0,449.0687
2018-11-28 12:00:00+01:00,34421.0,3524.0,34935.0,35119.0,458.2845
2018-11-28 13:00:00+01:00,34075.0,3540.0,34456.0,34784.0,413.0433
2018-11-28 14:00:00+01:00,33496.0,3369.0,33442.0,33632.0,319.0814
2018-11-28 15:00:00+01:00,34145.0,3147.0,33161.0,33188.0,188.6135
2018-11-28 16:00:00+01:00,33355.0,2296.0,32972.0,32871.0,52.5237
2018-11-28 17:00:00+01:00,33759.0,864.0,33814.0,33467.0,1.8775
2018-11-28 18:00:00+01:00,36093.0,252.0,36115.0,35430.0,0.0435
2018-11-28 19:00:00+01:00,35304.0,189.0,36642.0,36050.0,0.0
2018-11-28 20:00:00+01:00,33412.0,82.0,36803.0,36507.0,0.0
2018-11-28 21:00:00+01:00,33216.0,80.0,35710.0,35378.0,0.0
2018-11-28 22:00:00+01:00,30977.0,80.0,33018.0,32600.0,0.0
2018-11-28 23:00:00+01:00,28062.0,73.0,29814.0,29567.0,0.0
2018-11-29 00:00:00+01:00,26455.0,64.0,27462.0,27565.0,0.0
2018-11-29 01:00:00+01:00,25276.0,64.0,25490.0,25620.0,0.0
2018-11-29 02:00:00+01:00,25183.0,63.0,24294.0,24435.0,0.0
2018-11-29 03:00:00+01:00,25188.0,64.0,23889.0,23972.0,0.0
2018-11-29 04:00:00+01:00,25147.0,63.0,23926.0,23928.0,0.0
